views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,engagement_rate,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
9971,1008.0,210.0,35161.25452,4.335114604,444186,238.656013,0.12215424731721994,True,False,False,False,False,False,False,True,True,False,False,False,False
9854,1099.6336179837122,425.0,21522.25256,17.31012269,15676,169.2417493,0.1547223074876915,False,False,False,True,False,False,True,False,False,True,False,False,False
10160,1142.0,74.0,37681.29554,4.43899694,833915,251.4872258,0.11968503937007874,False,True,False,False,False,True,False,False,False,False,True,False,False
10140,805.0,353.0,22378.54915,22.75176585,919941,178.2408077,0.11420118343195267,False,False,False,False,False,False,False,True,False,False,False,False,False
9816,977.0,86.0,51649.67125,24.03538802,732162,312.9195914,0.10829258353708232,True,False,False,False,False,False,False,False,False,False,False,True,False
9941,1854.0,468.0,40868.49049,26.58968172,670199,284.3815057,0.23357811085403882,False,True,False,False,False,False,False,True,False,False,False,True,False
10071,331.0,496.0,29809.26171,10.72665833,542694,207.2246364,0.08211696951643332,False,False,False,False,True,False,True,False,False,False,False,False,True
9969,1662.0,234.0,54163.82936,2.678704119,85947,339.8869341,0.190189587721938,False,True,False,False,False,False,False,False,False,False,False,True,False
10099,510.0,274.3966359383599,25972.3423,2.779929979,647446,192.4608941,0.07767072343186057,False,False,False,False,True,False,True,False,False,False,True,False,False
10139,1386.0,274.3966359383599,17763.20374,10.8281029,318637,168.834093,0.16376335298731234,False,False,True,False,False,False,False,True,False,False,False,False,True
10018,1407.0,175.0,50762.51198,27.44162977,507668,318.7097826,0.15791575164703534,False,False,False,False,True,False,False,True,True,False,False,False,False
9946,1242.0,493.0,59139.71949,25.61792289,204417,360.4589429,0.174441986728333,False,True,False,False,False,True,False,False,False,False,False,False,False
9990,1484.0,128.0,44210.48294,22.16806509,580925,288.1897375,0.16136136136136137,False,True,False,False,False,True,False,False,False,False,False,True,False
10062,360.0,366.0,44273.60491,5.893841839,279019,273.6344824,0.07215265354800239,False,False,True,False,False,False,False,False,False,True,False,False,False
10000,970.0,331.0,59144.77308,26.36647064,54696,353.3048186,0.1301,True,False,False,False,False,False,True,False,False,True,False,False,False
9965,1964.0,433.0,50301.82763,7.220338564,487134,330.2694111,0.24054189663823383,False,False,True,False,False,False,True,False,False,False,False,False,False
10056,1053.0,274.3966359383599,37543.8277213796,17.42925751,278438,220.8739452,0.13200046101216784,False,False,False,False,False,False,True,False,False,False,False,False,False
9800,365.0,250.0,47225.40538,22.19394823,276092,284.277932,0.06275510204081633,False,False,True,False,False,False,True,False,True,False,False,False,False
9950,1933.0,301.0,21887.27711,28.13684303,528429,193.4283045,0.22452261306532664,False,False,False,False,True,False,True,False,False,False,False,False,True
10026,567.0,302.0,17521.56215,12.78455073,805130,149.7812395,0.08667464592060642,False,True,False,False,False,True,False,False,False,False,False,False,False
9855,1285.0,274.3966359383599,15365.17555,22.48281875,377779,148.2113192,0.15823405742652052,False,False,False,False,False,False,True,False,False,False,False,False,False
10010,1741.0,161.0,53004.68406,29.89218571,185769,334.7388524,0.19000999000999,False,True,False,False,False,False,False,True,False,True,False,False,False
10080,1334.0,305.0,57310.02788,4.040007692,733173,350.8810034,0.16259920634920635,False,False,False,False,False,False,True,False,False,True,False,False,False
9887,1075.0,373.0,19526.61419,4.816418588,729128,168.4613613,0.14645494083139476,False,False,False,False,False,True,False,False,True,False,False,False,False
9962,251.0,288.0,40505.81499,26.18956633,706627,252.1360282,0.05410560128488255,False,True,False,False,False,False,False,True,False,False,False,False,True
9913,583.0,402.0,36888.21942,25.71513363,939785,242.4909947,0.09936447089680218,False,False,False,False,False,False,False,True,False,False,False,False,True
9962,540.0,50.0,37543.8277213796,21.31257424,674108,171.4552642,0.05922505520979723,False,False,False,False,False,False,True,False,False,False,True,False,False
9994,591.0,488.0,20394.87559,4.556603022,202747,166.7701897,0.1079647788673204,True,False,False,False,False,True,False,False,False,False,False,False,True
10001,1556.0,130.0,56037.90425,13.6330265,482377,345.2797156,0.1685831416858314,False,False,False,False,True,False,False,False,False,False,True,False,False
10085,896.0,363.0,37214.25907,13.51088304,185086,249.6336424,0.1248388696083292,False,False,False,False,False,False,False,False,True,False,False,False,False
10034,1558.0,353.0,42586.13329,12.81604625,130128,285.8999587,0.19045246163045645,False,True,False,False,False,True,False,False,True,False,False,False,False
9941,504.0,75.0,22021.42506,18.13932228,259775,165.5687882,0.058243637461020015,False,True,False,False,False,False,False,True,True,False,False,False,False
9981,889.0,134.0,16032.11492,23.68701999,443101,145.171572,0.10249474000601143,False,False,False,True,False,True,False,False,False,False,False,False,False
9895,827.0,52.0,21709.4408,27.45053659,249445,169.0144549,0.08883274381000505,False,False,False,True,False,False,True,False,False,False,False,True,False
9995,1119.0,50.0,57284.78849,24.24328977,112757,342.2410724,0.11695847923961981,False,False,False,False,True,False,True,False,False,True,False,False,False
9983,1057.0,393.0,51605.38999,20.18700041,36865,320.2324668,0.1452469197635981,True,False,False,False,False,False,False,True,False,False,True,False,False
9889,612.0,351.0,15467.11703,9.237367015,988374,140.997272,0.09738092830417636,False,False,False,False,True,False,False,False,True,False,False,False,False
9988,954.0,201.0,16236.92714,29.6487421,707578,148.4423698,0.11563876651982379,False,False,False,False,True,True,False,False,False,True,False,False,False
10061,727.0,274.3966359383599,39349.41244,7.673720055,691421,253.3186535,0.09953251525080607,False,False,True,False,False,False,False,True,False,False,False,False,False
10053,546.0,356.0,58759.82158,8.253116061,486576,344.9083482,0.08972446036009152,False,True,False,False,False,False,True,False,False,False,False,False,True
10150,426.0,163.0,54803.82967,8.233853147,80707,321.3834501,0.058029556650246304,False,True,False,False,False,False,False,True,False,False,True,False,False
9862,592.0,77.0,49123.51482,25.54599854,335804,294.4777981,0.06783613871425674,True,False,False,False,False,False,True,False,True,False,False,False,False
9935,1727.0,287.0,25462.75238,29.35720953,895173,206.4256368,0.2027176648213387,False,False,False,False,False,True,False,False,False,True,False,False,False
10076,509.0,157.0,31745.20743,26.44481373,485395,213.6106098,0.06609765780071457,False,True,False,False,False,True,False,False,False,False,False,True,False
10124,1678.0,270.0,57110.39515,8.463911604,601610,355.4799769,0.1924140655867246,False,False,False,True,False,True,False,False,False,True,False,False,False
10027,1682.0,110.0,36003.94721,14.95765048,61807,252.7862399,0.17871746285030418,False,True,False,False,False,False,False,True,False,False,True,False,False
10045,219.0,193.0,55174.94983,8.548220851,438025,319.5438567,0.04101543056246889,False,False,False,False,True,False,False,False,False,True,False,False,False
9946,1421.0,82.0,51136.67972,17.25942266,569602,318.7408606,0.151116026543334,False,False,False,True,False,False,False,True,False,True,False,False,False
9983,1124.0,252.0,59885.68462,16.36438756,858086,357.9983472,0.13783431834118,False,False,False,True,False,False,False,False,False,False,False,False,True
9859,1866.0,152.0,21088.30515,20.34622799,246342,185.4749088,0.20468607363830002,False,True,False,False,False,True,False,False,False,True,False,False,False
9843,1508.0,210.0,30271.62254,19.39320556,942995,223.5304144,0.1745402824342172,True,False,False,False,False,False,False,False,True,False,False,False,False
10039,1369.0,341.0,36812.66304,21.21558129,762337,255.2521214,0.17033569080585717,False,False,True,False,False,False,False,True,False,False,False,True,False
10076,1201.0,167.0,42185.73816,24.51080809,657895,274.8983858,0.13576816196903532,False,False,False,True,False,False,False,False,False,False,False,False,False
10011,799.0,184.0,46922.58188,11.7509912,548216,290.2745983,0.09819198881230647,False,False,False,True,False,False,False,True,False,False,False,False,True
9937,620.0,140.0,50452.25991,28.4574129,513998,302.6970427,0.07648183556405354,True,False,False,False,False,False,True,False,False,False,False,False,True
9756,1691.0,467.0,52572.32267,4.932342789,116149,335.7769916,0.22119721197211972,True,False,False,False,False,False,False,True,False,False,True,False,False
10003,234.0,474.0,53999.96055,23.0474761,117887,318.8729476,0.07077876637008898,False,False,False,True,False,False,False,False,False,True,False,False,False
9798,655.0,255.0,16639.62505,10.92246048,145452,145.1400275,0.09287609716268626,False,True,False,False,False,False,True,False,False,False,False,True,False
10042,539.0,193.0,18206.36692,4.665161767,843628,150.7384751,0.07289384584744076,False,False,True,False,False,False,False,True,False,False,False,False,False
9826,1479.0,211.0,44242.38613,2.174155576,387339,288.8262552,0.17199267250152656,False,False,False,True,False,False,False,True,True,False,False,False,False
9890,820.0,76.0,21479.99682,18.90525282,364762,168.1988661,0.09059656218402427,False,False,True,False,False,False,True,False,True,False,False,False,False
9951,1415.0,241.0,32380.65278,13.58835267,261878,232.9706193,0.1664154356346096,True,False,False,False,False,True,False,False,False,True,False,False,False
9957,715.0,89.0,37543.8277213796,25.70064993,771298,189.6114667,0.08074721301596867,False,False,False,False,True,False,False,False,False,False,False,False,True
9991,1915.0,275.0,45614.66844,5.27952819,710586,304.7493201,0.21919727754979482,False,False,True,False,False,False,True,False,False,False,False,False,True
9982,425.0,104.0,24957.98401,10.99914038,809926,178.7675587,0.052995391705069124,False,False,False,False,True,False,True,False,False,True,False,False,False
9995,1178.0,389.0,27681.66074,9.35789721,494372,209.5166366,0.1567783891945973,False,False,False,False,False,False,False,False,False,False,False,False,True
9992,1259.0,404.0,21902.3205,17.0006059,45818,183.9040855,0.16643314651721378,False,False,False,False,True,False,True,False,False,True,False,False,False
10102,574.0,498.0,19705.23766,18.13634535,20190,163.961278,0.10611760047515344,False,False,False,False,False,False,True,False,False,False,True,False,False
9895,1099.6336179837122,449.0,16010.7577,27.14977234,790716,156.0351908,0.15650668195894007,False,False,False,False,True,False,False,False,True,False,False,False,False
10251,997.0,184.0,32461.23666,11.44452069,514846,226.7496604,0.11520827236367184,False,False,False,False,False,True,False,False,True,False,False,False,False
9864,1321.0,102.0,38969.11117,9.801880913,744716,259.5741841,0.14426196269261962,False,False,False,False,True,False,False,True,False,False,False,False,False
9848,1099.6336179837122,268.0,30549.96485,22.37216253,107210,220.2625106,0.13887425040451992,False,True,False,False,False,False,False,True,False,False,True,False,False
10063,1322.0,177.0,35700.93086,3.934012871,281798,246.5093384,0.14896154228361325,False,False,False,False,True,False,False,True,True,False,False,False,False
9817,304.0,442.0,39651.00643,20.69659566,180604,250.9082777,0.0759906285015789,False,False,False,False,True,False,False,False,False,False,False,False,True
9971,203.0,401.0,33420.41759,6.463946351,509731,219.8957408,0.06057566944138,False,False,False,False,True,False,False,True,True,False,False,False,False
10107,746.0,239.0,28824.87109,12.82566704,440569,205.4868676,0.09745720787572969,False,False,False,False,True,False,False,True,True,False,False,False,False
9867,1099.6336179837122,78.0,15421.27281,22.23034634,78437,143.1586752,0.11935072646029311,False,False,True,False,False,False,True,False,False,True,False,False,False
9919,1655.0,358.0,54061.33753,19.28405376,930923,341.1541333,0.20294384514568,False,False,True,False,False,False,False,False,False,False,False,False,True
9916,1649.0,261.0,26882.97917,27.90200855,29057,211.2348646,0.1926179911254538,False,False,False,False,True,True,False,False,False,True,False,False,False
10091,577.0,445.0,47856.62167,12.50926269,525729,295.7653004,0.1012783668615598,False,False,False,False,False,True,False,False,False,False,False,False,True
9966,698.0,89.0,24550.39205,9.50111206,30460,181.1969224,0.07896849287577765,False,True,False,False,False,False,True,False,False,True,False,False,False
9875,730.0,327.0,45390.54364,22.84626989,335733,283.615,0.1070379746835443,True,False,False,False,False,False,False,True,True,False,False,False,False
